TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,label
2024-11-14 12:15:53.390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Resting
2024-11-14 12:15:53.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Resting
2024-11-14 12:15:54.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.3956043956044,1375.201465201465,796.5934065934066,775.6410256410256,780.8791208791209,0.971741,0.055359,0.149048,5.054321,-5.039368,-0.635529,1.0,2.0,4.0,2.0,2.0,30.0,,Resting
2024-11-14 12:15:54.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Resting
2024-11-14 12:15:55.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0439560439561,1251.904761904762,805.4578754578755,718.8278388278388,769.1941391941392,0.970459,0.053467,0.145203,4.680481,-4.927216,-0.134583,1.0,2.0,4.0,2.0,2.0,30.0,,Resting
2024-11-14 12:15:55.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Resting
2024-11-14 12:16:02.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-C431,Hard
2024-11-14 12:16:02.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hard
2024-11-14 12:16:03.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hard
2024-11-14 12:16:03.740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.8534798534798,1591.575091575092,965.4212454212454,826.8131868131868,851.3919413919414,0.968933,0.055664,0.187866,5.241241,-4.942169,-0.411224,1.0,2.0,4.0,2.0,2.0,35.0,,Hard
2024-11-14 12:16:03.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hard
2024-11-14 12:16:04.740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.7655677655678,1434.029304029304,752.6739926739926,777.2527472527473,825.6043956043957,0.961487,0.058594,0.188843,5.196381,-4.919739,-0.097198,1.0,2.0,4.0,2.0,2.0,35.0,,Hard
2024-11-14 12:16:05.740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.1282051282052,696.2637362637363,554.8351648351648,1024.249084249084,823.5897435897436,0.968323,0.0625,0.19043,5.076752,-5.121613,-0.269165,0.0,4.0,4.0,4.0,4.0,35.0,,Hard
2024-11-14 12:16:06.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,Hard
2024-11-14 12:16:06.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.6959706959708,1135.054945054945,743.0036630036631,943.6630036630036,753.4798534798535,0.965088,0.060547,0.189209,5.218811,-5.203857,-0.411224,1.0,2.0,4.0,2.0,2.0,35.0,,Hard
2024-11-14 12:16:07.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hard
2024-11-14 12:16:07.740,0.666557989142494,0.0,0.0,0.0,0.4697837022814595,0.0,0.0,0.0,0.6465683590661386,0.0,0.0,0.0,1.095246809642137,0.0,0.0,0.0,0.6470836479441789,0.0,0.0,0.0,893.2967032967033,804.6520146520147,628.1684981684982,914.2490842490844,855.0183150183151,0.968262,0.060364,0.182129,5.562744,-5.256195,-0.628052,1.0,1.0,4.0,2.0,1.0,35.0,,Hard
2024-11-14 12:16:07.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hard
2024-11-14 12:16:08.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hard
2024-11-14 12:16:08.740,0.5886441358325333,0.0,0.0,0.6033847898864505,0.4835018053191293,0.0,0.0,0.8735248035028255,0.7807929822174745,0.0,0.0,1.091044139023739,1.020411009723962,0.0,0.0,1.176415954614277,0.5997799678892766,0.0,0.0,0.7107593652514396,936.8131868131868,727.6923076923077,475.4578754578754,1081.062271062271,821.978021978022,0.96283,0.065186,0.193787,4.927216,-5.069275,-0.456085,1.0,1.0,4.0,2.0,1.0,35.0,,Hard
2024-11-14 12:16:09.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hard
2024-11-14 12:16:09.740,0.5918671774324212,0.0,0.0,0.6414620829380161,0.5339396111562876,0.0,0.0,0.8813287354429556,0.752297611986652,0.0,0.0,0.958665840455474,1.087242907157451,0.0,0.0,1.26061870358871,0.5466498981125748,0.0,0.0,0.6613151914218555,934.3956043956044,844.945054945055,664.0293040293041,1101.208791208791,814.3223443223443,0.961487,0.067383,0.187683,4.9646,-5.233765,-0.037384,1.0,1.0,4.0,2.0,1.0,35.0,,Hard
2024-11-14 12:16:10.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hard
2024-11-14 12:16:10.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hard
2024-11-14 12:16:10.740,0.5918671774324212,0.0,0.0,0.7774431047116839,0.5339396111562876,0.0,0.0,0.8089336917867186,0.752297611986652,0.0,0.0,0.8210047816050353,1.087242907157451,0.0,0.0,1.315909702316778,0.5466498981125748,0.0,0.0,0.6255841354241732,860.2564102564103,1063.736263736264,819.96336996337,831.2454212454213,804.6520146520147,0.96051,0.065552,0.194824,4.673004,-4.949646,-0.299072,1.0,1.0,4.0,2.0,1.0,35.0,,Hard
2024-11-14 12:16:11.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hard
2024-11-14 12:16:11.740,0.4180835524196302,0.0,0.0,0.5523085224096135,0.574210501719602,0.0,0.0,0.6016038235589676,0.9063110010843168,0.0,0.0,0.8411903811088666,1.012391365481514,0.0,0.0,1.005932981468568,0.4211537435950174,0.0,0.0,0.8192523752662682,948.095238095238,448.4615384615385,539.1208791208792,1023.040293040293,727.6923076923077,0.965027,0.067688,0.192078,4.874878,-5.323486,0.007477,1.0,1.0,4.0,2.0,1.0,35.0,,Hard
2024-11-14 12:16:12.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hard
2024-11-14 12:16:12.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hard
2024-11-14 12:16:12.739,0.5122770413011924,0.0,0.0,0.6644105215062915,0.8113641003874157,0.0,0.0,0.4194405750880087,0.8762844747380745,0.0,0.0,0.6403257027747297,1.044075640057942,0.0,0.0,1.03496729551718,0.3957460932305331,0.0,0.0,0.7707858188752273,910.2197802197802,1203.956043956044,726.4835164835165,965.4212454212454,817.948717948718,0.962585,0.064392,0.182251,4.957123,-4.979553,-0.171967,1.0,1.0,4.0,2.0,1.0,35.0,,Hard
2024-11-14 12:16:12.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hard
2024-11-14 12:16:13.749,0.6388721635250336,0.0,0.0,0.8136981155501318,1.040406755455727,0.0,0.0,0.3075656916928959,0.7892678827775896,0.0,0.0,0.407852488076738,1.09837168152775,0.0,0.0,1.053140016076342,0.3671871043535632,0.0,0.0,0.6708889532526829,925.934065934066,0.0,514.1391941391942,1031.501831501831,846.5567765567765,0.961853,0.066162,0.185364,4.882355,-4.98703,-0.5159,1.0,1.0,1.0,2.0,1.0,35.0,,Hard
2024-11-14 12:16:14.748,0.3224177887941742,0.0,0.0,0.8136981155501318,0.4192911020768483,0.0,0.0,0.3075656916928959,0.4380593381723448,0.0,0.0,0.407852488076738,0.841795301190721,0.0,0.0,1.053140016076342,0.4097094632238527,0.0,0.0,0.6708889532526829,931.978021978022,316.3003663003663,596.7399267399268,1043.589743589744,851.3919413919414,0.961365,0.06427,0.185181,5.203857,-5.106659,-0.680389,1.0,1.0,2.0,2.0,1.0,35.0,,Hard
2024-11-14 12:16:15.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hard
2024-11-14 12:16:15.740,0.6626826726385121,0.0,0.0,1.093348336173626,0.540370543796102,0.0,0.0,0.5044269585161913,0.7978689789045992,0.0,0.0,0.8322673965532882,0.8431799670784291,0.0,0.0,1.008678836098344,0.4471905325664615,0.0,0.0,0.6547435364620681,911.4285714285714,768.3882783882784,632.1978021978022,1024.249084249084,788.5347985347986,0.965393,0.065125,0.187805,4.9646,-5.211334,-0.680389,1.0,1.0,4.0,2.0,1.0,35.0,,Hard
2024-11-14 12:16:27.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-C431,Soft
2024-11-14 12:16:27.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Soft
2024-11-14 12:16:28.557,0.1875583514014908,0.0,0.0,0.56530270553566,0.5333220596176328,0.0,0.0,0.3310611655396803,0.7876963225478297,0.0,0.0,0.2836374736287419,0.6184122302602688,0.0,0.0,0.7770858662997422,-0.0642661675708766,0.0,0.0,0.2705313845728869,793.7728937728938,1098.388278388278,826.4102564102565,658.7912087912088,778.4615384615385,0.962158,0.063538,0.187927,4.882355,-4.919739,-0.314026,1.0,1.0,4.0,2.0,1.0,30.0,,Soft
2024-11-14 12:16:29.557,0.2732716752719511,0.0,0.0,0.56530270553566,0.529146920394234,0.0,0.0,0.3310611655396803,0.7634640548939493,0.0,0.0,0.2836374736287419,0.5798450561989235,0.0,0.0,0.7770858662997422,-0.1875181071819539,0.0,0.0,0.2705313845728869,738.974358974359,1636.300366300366,815.1282051282052,652.3443223443223,580.6227106227107,0.962158,0.062439,0.186584,4.433746,-5.256195,-0.224304,1.0,1.0,4.0,2.0,1.0,30.0,,Soft
2024-11-14 12:16:29.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Soft
2024-11-14 12:16:30.555,0.9367569276769836,0.0,0.0,1.304134280276583,0.5714052437726314,0.0,0.0,0.8287754835396165,0.90616811444065,0.0,0.0,0.7072161965685901,0.6918635079137699,0.0,0.0,0.7920335509102772,0.1189640785856307,0.0,0.0,0.3633739763287469,712.3809523809524,1189.85347985348,745.4212454212454,625.7509157509157,837.6923076923077,0.963318,0.064514,0.184021,4.47113,-4.904785,-0.18692,1.0,1.0,4.0,2.0,1.0,30.0,,Soft
2024-11-14 12:16:31.558,0.448196643266053,0.0,0.0,0.5528963471393464,0.5678849009209919,0.0,0.0,0.3085782832831458,0.874987864995667,0.0,0.0,0.5954034009276773,0.6498928658809506,0.0,0.0,0.7242695964591572,0.0077189284369901,0.0,0.0,0.3268070115205167,779.2673992673992,1045.201465201465,776.4468864468864,720.4395604395604,801.4285714285714,0.959412,0.065735,0.191345,5.15152,-5.121613,-0.074768,1.0,1.0,4.0,2.0,1.0,30.0,,Soft
2024-11-14 12:16:32.209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Soft
2024-11-14 12:16:32.552,0.5223597014573089,0.0,0.0,0.880424148536915,0.6722483721075863,0.0,0.0,0.3509368875112391,1.228228942148857,0.0,0.0,0.7533689690079479,0.6996188426885109,0.0,0.0,0.7032626600598917,0.1296122079249765,0.0,0.0,0.2282780156875429,771.6117216117216,746.2271062271062,775.6410256410256,673.6996336996338,821.1721611721612,0.964294,0.069885,0.192078,5.121613,-5.248718,-0.463562,1.0,1.0,4.0,2.0,1.0,30.0,,Soft
2024-11-14 12:16:33.551,1.053238502701346,0.0,0.0,1.020948174838845,0.7800355227792849,0.0,0.0,0.4197898324889861,1.236497065341571,0.0,0.0,0.7195954018413288,0.8397879652305681,0.0,0.0,0.7705272630729143,0.3427099190759909,0.0,0.0,0.1699988083895819,757.5091575091575,580.2197802197802,715.6043956043957,673.2967032967033,836.886446886447,0.966675,0.066467,0.195862,5.054321,-5.031891,-0.246735,1.0,1.0,4.0,2.0,1.0,30.0,,Soft
2024-11-14 12:16:34.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Soft
2024-11-14 12:16:34.559,0.8603608904689376,0.0,0.0,0.94175639964227,0.3314611486781835,0.0,0.0,0.4663606494838836,0.9642321315902757,0.0,0.0,0.839285361755831,0.7664583059944704,0.0,0.0,0.7661215556964098,0.2740887787464087,0.0,0.0,0.379868629748803,799.0109890109891,1170.10989010989,812.7106227106227,755.8974358974359,736.1538461538462,0.963318,0.060974,0.189697,4.710388,-5.36087,-0.059814,1.0,1.0,4.0,2.0,1.0,30.0,,Soft
2024-11-14 12:16:35.556,0.3115714485473932,0.0,0.0,0.7889471551490419,0.0385775868575179,0.0,0.0,0.5877738204196705,0.6222099978866222,0.0,0.0,0.7052381239623127,0.6505874964172079,0.0,0.0,0.8164204528497105,0.0859759848557416,0.0,0.0,0.2592721745555507,804.6520146520147,1617.765567765568,806.2637362637363,774.0293040293041,863.0769230769231,0.963257,0.067017,0.181519,4.927216,-5.50293,-0.134583,1.0,1.0,4.0,2.0,1.0,30.0,,Soft
2024-11-14 12:16:36.558,0.5517894431206652,0.0,0.0,0.6444447053602743,0.1604160895832131,0.0,0.0,0.4352075386405455,0.6971007217472205,0.0,0.0,0.5994898865418516,0.7420626297774351,0.0,0.0,0.8335911437531279,0.1406969113139315,0.0,0.0,0.4071499745232651,895.3113553113553,1618.168498168498,670.0732600732601,932.3809523809524,859.8534798534798,0.964539,0.07074,0.189209,4.874878,-4.972076,-0.381317,1.0,1.0,4.0,2.0,1.0,30.0,,Soft
2024-11-14 12:16:37.552,0.3165753611617768,0.0,0.0,0.5909313504567779,0.1376362176310119,0.0,0.0,0.459194562528671,0.7775229035909018,0.0,0.0,0.7228518909217628,0.6912868032242789,0.0,0.0,0.8012504992952206,0.0715258223474963,0.0,0.0,0.3335918870407207,861.0622710622711,894.1025641025641,767.985347985348,869.5238095238095,747.4358974358975,0.960022,0.065125,0.192383,4.874878,-5.031891,-0.254211,1.0,1.0,4.0,2.0,1.0,30.0,,Soft
2024-11-14 12:16:38.547,0.3871172833263829,0.0,0.0,0.6060607798498737,0.2315134813221549,0.0,0.0,0.4807890163369757,0.7235073409167522,0.0,0.0,0.7962057199562285,0.5405977942673069,0.0,0.0,0.7813548309595062,0.0812570877789257,0.0,0.0,0.3096893368993615,863.4798534798535,924.3223443223444,814.3223443223443,846.5567765567765,906.996336996337,0.965088,0.066528,0.193604,5.226288,-5.054321,-0.426178,1.0,1.0,4.0,2.0,1.0,30.0,,Soft
2024-11-14 12:16:45.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-C431,Hand
2024-11-14 12:16:46.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:46.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:46.965,0.6598551135980032,0.0,0.0,0.8820206774306438,0.5936620270682305,0.0,0.0,0.143359491692361,0.7983769215663866,0.0,0.0,0.5970505911382803,0.5190604346937037,0.0,0.0,0.6328169763735447,0.2872917639650071,0.0,0.0,0.5862300824204538,979.92673992674,897.7289377289378,914.2490842490844,953.3333333333334,820.3663003663004,0.962097,0.071411,0.18927,4.934692,-4.897308,-0.321503,1.0,1.0,4.0,2.0,1.0,30.0,,Hand
2024-11-14 12:16:46.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:47.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:47.970,0.6628169054362416,0.0,0.0,0.6654310007692957,0.4369523245388884,0.0,0.0,0.6386640998283662,0.6631246153284066,0.0,0.0,0.8181531250749088,0.618427343322778,0.0,0.0,0.4491723574428054,0.2761692357722727,0.0,0.0,0.3603980627927069,985.1648351648352,1078.644688644689,902.1611721611722,930.7692307692308,785.7142857142858,0.964417,0.074158,0.199402,4.972076,-4.994507,-0.53833,1.0,1.0,4.0,2.0,1.0,30.0,,Hand
2024-11-14 12:16:48.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:48.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:48.964,0.6921801628023241,0.0,0.0,0.8939997255769414,0.1180294151542603,0.0,0.0,0.391292636749852,0.749828810188479,0.0,0.0,0.7021397909736514,0.7074893520853194,0.0,0.0,0.6420185462514384,0.1580696278033404,0.0,0.0,0.378010279183278,995.6410256410256,1305.091575091575,845.3479853479854,919.4871794871796,796.1904761904763,0.962952,0.069885,0.1922,5.375824,-5.375824,-0.403748,1.0,1.0,4.0,2.0,1.0,30.0,,Hand
2024-11-14 12:16:49.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:49.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:49.963,0.7942246168470826,0.0,0.0,0.9875137310463236,0.5177600111637857,0.0,0.0,0.6657565420478161,0.8968385518540073,0.0,0.0,0.5656102922037148,0.6887469603700674,0.0,0.0,0.7131751075942331,0.2794252462976826,0.0,0.0,0.4324013829772305,979.92673992674,1625.018315018315,889.2673992673992,956.959706959707,836.4835164835165,0.962646,0.075256,0.191589,4.912262,-5.308533,-0.074768,1.0,1.0,4.0,2.0,1.0,30.0,,Hand
2024-11-14 12:16:50.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:50.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:50.963,0.5111512292925307,0.0,0.0,0.6027060700914637,0.4060253468638098,0.0,0.0,0.4758742761516174,0.8448458054975466,0.0,0.0,0.7366227253068335,0.6637943830933523,0.0,0.0,0.621131479406183,0.2874235781504987,0.0,0.0,0.2775223452670309,975.897435897436,1177.362637362637,862.6739926739926,955.3479853479854,857.032967032967,0.958496,0.073425,0.190308,5.061798,-4.792633,-0.358887,1.0,1.0,4.0,2.0,1.0,30.0,,Hand
2024-11-14 12:16:51.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:51.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:51.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:51.962,0.5443335501700194,0.0,0.0,0.5518322927269592,0.4252863894368407,0.0,0.0,0.4519144484926716,0.5548272448695988,0.0,0.0,0.8961241507676204,0.7170318526205128,0.0,0.0,0.6615362682975755,0.2677612572618571,0.0,0.0,0.2130656494302005,867.5091575091575,585.8608058608058,579.0109890109891,907.8021978021978,921.904761904762,0.961121,0.071899,0.197571,5.016937,-5.061798,-0.112152,1.0,1.0,4.0,2.0,1.0,30.0,,Hand
2024-11-14 12:16:52.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:52.975,0.3877321216943035,0.0,0.0,0.5519603743741639,0.3445198130928303,0.0,0.0,0.5488371642781044,0.6198916704433128,0.0,0.0,0.918127916887241,0.5911598092082692,0.0,0.0,0.6765145767712323,0.2051663313819044,0.0,0.0,0.0707677537227415,914.2490842490844,1175.750915750916,854.6153846153846,930.7692307692308,762.7472527472528,0.963135,0.070862,0.193542,5.323486,-5.17395,-0.441132,1.0,1.0,4.0,2.0,1.0,30.0,,Hand
2024-11-14 12:16:53.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:53.962,0.8003490115968,0.0,0.0,0.5534692751119159,0.3049291663428202,0.0,0.0,0.2349041748657734,0.6262765010209127,0.0,0.0,0.6062438707340124,0.6668873620288147,0.0,0.0,0.6300375407134752,0.1489560522113426,0.0,0.0,0.2434534557616147,952.9304029304028,1133.846153846154,808.2783882783883,950.10989010989,869.1208791208792,0.964172,0.078796,0.191284,5.435638,-5.637512,-0.5159,1.0,1.0,4.0,2.0,1.0,30.0,,Hand
2024-11-14 12:16:53.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:54.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:54.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:54.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:54.962,1.409069992974712,0.0,0.0,0.4055858556199596,0.563845891235017,0.0,0.0,0.7593737241331044,0.6989418030586728,0.0,0.0,0.66971944388454,0.7675908507250352,0.0,0.0,0.7851579688519615,0.2394891336187902,0.0,0.0,0.1479755497620764,975.0915750915752,1587.545787545788,804.6520146520147,953.3333333333334,875.1648351648352,0.962341,0.071411,0.194519,5.36087,-5.420685,-0.717773,1.0,1.0,4.0,2.0,1.0,30.0,,Hand
2024-11-14 12:16:55.960,0.804348359995035,0.0,0.0,0.5614530053362087,0.2814499763819239,0.0,0.0,0.6212283767164508,0.6411982606705132,0.0,0.0,0.7080837609553144,0.6827006289308368,0.0,0.0,0.6588140457866982,0.2104790080415695,0.0,0.0,0.176536789432535,873.1501831501831,1097.985347985348,750.2564102564103,900.1465201465202,762.3443223443223,0.95874,0.071838,0.188232,5.188904,-4.807587,-0.388794,1.0,1.0,4.0,2.0,1.0,30.0,,Hand
2024-11-14 12:16:56.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:56.961,0.4886795696340381,0.0,0.0,0.7214561942324645,0.2395439037971888,0.0,0.0,0.5119194192005341,0.7193397482130321,0.0,0.0,0.6888949452273516,0.4453001302016407,0.0,0.0,0.4971281649274056,0.2522638129736149,0.0,0.0,0.0884610150519337,929.5604395604396,980.7326007326008,760.7326007326008,941.2454212454212,968.2417582417582,0.964111,0.073914,0.19751,5.001984,-5.039368,-0.104675,1.0,1.0,4.0,2.0,1.0,30.0,,Hand
2024-11-14 12:16:57.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:57.962,0.4234575129548254,0.0,0.0,0.7491317619401884,0.1206834820183081,0.0,0.0,0.4144832370769602,0.6156826041417525,0.0,0.0,0.9665225095528648,0.4742254386128033,0.0,0.0,0.5387767741657473,0.2239544200676669,0.0,0.0,0.2416174623778094,958.1684981684982,1596.007326007326,819.5604395604396,952.5274725274726,954.5421245421246,0.967712,0.073547,0.198792,4.605713,-4.904785,-0.246735,1.0,1.0,4.0,2.0,1.0,30.0,,Hand
2024-11-14 12:16:58.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:16:58.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,Hand
2024-11-14 12:19:11.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/event/connected Muse-C431,Resting
2024-11-14 12:19:12.150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.783882783883,0.0,0.0,1398.168498168498,0.0,0.942017,0.180664,-0.206665,6.06369,-4.934692,-1.517792,0.0,4.0,4.0,4.0,4.0,30.0,,Resting
2024-11-14 12:19:13.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0622710622711,147.8754578754579,1612.527472527473,192.1978021978022,6.84981684981685,0.939758,0.188843,-0.218201,5.144043,-5.271149,-0.209351,0.0,4.0,4.0,4.0,4.0,30.0,,Resting
2024-11-14 12:19:14.150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.05128205128205,1625.018315018315,1625.018315018315,137.3992673992674,1624.615384615385,0.942505,0.182678,-0.206421,6.145935,-6.235657,0.231781,0.0,4.0,4.0,4.0,4.0,30.0,,Resting
2024-11-14 12:19:15.150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89377289377289,1605.677655677656,1360.695970695971,12.08791208791209,87.03296703296704,0.942139,0.189453,-0.223694,5.764618,-5.144043,-0.747681,0.0,4.0,4.0,4.0,4.0,30.0,,Resting
2024-11-14 12:19:16.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.3296703296703,168.8278388278388,1629.450549450549,208.7179487179487,0.0,0.940002,0.185059,-0.22406,5.061798,-4.583282,-0.485992,0.0,4.0,4.0,4.0,4.0,30.0,,Resting
2024-11-14 12:19:17.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.14285714285715,83.40659340659342,1409.450549450549,70.91575091575092,1141.098901098901,0.940857,0.185059,-0.221069,4.979553,-4.388885,-0.37384,0.0,4.0,4.0,4.0,4.0,30.0,,Resting
2024-11-14 12:19:18.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.31868131868131,1353.443223443224,1119.74358974359,33.44322344322345,0.0,0.938843,0.184326,-0.220032,5.076752,-5.263672,-0.403748,0.0,4.0,4.0,4.0,4.0,30.0,,Resting
